id;name;geoid;geoname;value;datetime
805;Precio medio horario componente mercado diario ;;;227.41;2022-01-25T10:00:00
805;Precio medio horario componente mercado diario ;;;222.8;2022-01-25T11:00:00
805;Precio medio horario componente mercado diario ;;;219.5;2022-01-25T12:00:00
805;Precio medio horario componente mercado diario ;;;216.53;2022-01-25T13:00:00
805;Precio medio horario componente mercado diario ;;;216.31;2022-01-25T14:00:00
805;Precio medio horario componente mercado diario ;;;219.89;2022-01-25T15:00:00
805;Precio medio horario componente mercado diario ;;;226;2022-01-25T16:00:00
805;Precio medio horario componente mercado diario ;;;231.02;2022-01-25T17:00:00
805;Precio medio horario componente mercado diario ;;;239.1;2022-01-25T18:00:00
805;Precio medio horario componente mercado diario ;;;248.53;2022-01-25T19:00:00
805;Precio medio horario componente mercado diario ;;;256.36;2022-01-25T20:00:00
805;Precio medio horario componente mercado diario ;;;242;2022-01-25T21:00:00
805;Precio medio horario componente mercado diario ;;;229.9;2022-01-25T22:00:00
805;Precio medio horario componente mercado diario ;;;214.41;2022-01-25T23:00:00
805;Precio medio horario componente mercado diario ;;;244.86;2022-01-26T00:00:00
805;Precio medio horario componente mercado diario ;;;235;2022-01-26T01:00:00
805;Precio medio horario componente mercado diario ;;;231.86;2022-01-26T02:00:00
805;Precio medio horario componente mercado diario ;;;228;2022-01-26T03:00:00
805;Precio medio horario componente mercado diario ;;;225.01;2022-01-26T04:00:00
805;Precio medio horario componente mercado diario ;;;233.16;2022-01-26T05:00:00
805;Precio medio horario componente mercado diario ;;;233.16;2022-01-26T06:00:00
805;Precio medio horario componente mercado diario ;;;238.57;2022-01-26T07:00:00
805;Precio medio horario componente mercado diario ;;;243.97;2022-01-26T08:00:00
805;Precio medio horario componente mercado diario ;;;243.97;2022-01-26T09:00:00
805;Precio medio horario componente mercado diario ;;;239.66;2022-01-26T10:00:00
805;Precio medio horario componente mercado diario ;;;237.81;2022-01-26T11:00:00
805;Precio medio horario componente mercado diario ;;;234.69;2022-01-26T12:00:00
805;Precio medio horario componente mercado diario ;;;233.16;2022-01-26T13:00:00
805;Precio medio horario componente mercado diario ;;;229.47;2022-01-26T14:00:00
805;Precio medio horario componente mercado diario ;;;229.17;2022-01-26T15:00:00
805;Precio medio horario componente mercado diario ;;;234.18;2022-01-26T16:00:00
805;Precio medio horario componente mercado diario ;;;237.92;2022-01-26T17:00:00
805;Precio medio horario componente mercado diario ;;;243.97;2022-01-26T18:00:00
805;Precio medio horario componente mercado diario ;;;248.76;2022-01-26T19:00:00
805;Precio medio horario componente mercado diario ;;;250;2022-01-26T20:00:00
805;Precio medio horario componente mercado diario ;;;243.97;2022-01-26T21:00:00
805;Precio medio horario componente mercado diario ;;;235.92;2022-01-26T22:00:00
805;Precio medio horario componente mercado diario ;;;226.27;2022-01-26T23:00:00
805;Precio medio horario componente mercado diario ;;;238.4;2022-01-27T00:00:00
805;Precio medio horario componente mercado diario ;;;229.89;2022-01-27T01:00:00
805;Precio medio horario componente mercado diario ;;;229;2022-01-27T02:00:00
805;Precio medio horario componente mercado diario ;;;221.4;2022-01-27T03:00:00
805;Precio medio horario componente mercado diario ;;;219;2022-01-27T04:00:00
805;Precio medio horario componente mercado diario ;;;220;2022-01-27T05:00:00
805;Precio medio horario componente mercado diario ;;;223.66;2022-01-27T06:00:00
805;Precio medio horario componente mercado diario ;;;237;2022-01-27T07:00:00
805;Precio medio horario componente mercado diario ;;;248.8;2022-01-27T08:00:00
805;Precio medio horario componente mercado diario ;;;248.8;2022-01-27T09:00:00
805;Precio medio horario componente mercado diario ;;;238.1;2022-01-27T10:00:00
805;Precio medio horario componente mercado diario ;;;229.89;2022-01-27T11:00:00
805;Precio medio horario componente mercado diario ;;;230.5;2022-01-27T12:00:00
805;Precio medio horario componente mercado diario ;;;231;2022-01-27T13:00:00
805;Precio medio horario componente mercado diario ;;;226.6;2022-01-27T14:00:00
805;Precio medio horario componente mercado diario ;;;225;2022-01-27T15:00:00
805;Precio medio horario componente mercado diario ;;;229.5;2022-01-27T16:00:00
805;Precio medio horario componente mercado diario ;;;237;2022-01-27T17:00:00
805;Precio medio horario componente mercado diario ;;;244;2022-01-27T18:00:00
805;Precio medio horario componente mercado diario ;;;249.01;2022-01-27T19:00:00
805;Precio medio horario componente mercado diario ;;;248.35;2022-01-27T20:00:00
805;Precio medio horario componente mercado diario ;;;237;2022-01-27T21:00:00
805;Precio medio horario componente mercado diario ;;;215.75;2022-01-27T22:00:00
805;Precio medio horario componente mercado diario ;;;222.4;2022-01-27T23:00:00
805;Precio medio horario componente mercado diario ;;;232.13;2022-01-28T00:00:00
805;Precio medio horario componente mercado diario ;;;220;2022-01-28T01:00:00
805;Precio medio horario componente mercado diario ;;;209.1;2022-01-28T02:00:00
805;Precio medio horario componente mercado diario ;;;199.5;2022-01-28T03:00:00
805;Precio medio horario componente mercado diario ;;;190;2022-01-28T04:00:00
805;Precio medio horario componente mercado diario ;;;204.5;2022-01-28T05:00:00
805;Precio medio horario componente mercado diario ;;;223.8;2022-01-28T06:00:00
805;Precio medio horario componente mercado diario ;;;243.17;2022-01-28T07:00:00
805;Precio medio horario componente mercado diario ;;;250.73;2022-01-28T08:00:00
805;Precio medio horario componente mercado diario ;;;246.03;2022-01-28T09:00:00
805;Precio medio horario componente mercado diario ;;;230.29;2022-01-28T10:00:00
805;Precio medio horario componente mercado diario ;;;221.53;2022-01-28T11:00:00
805;Precio medio horario componente mercado diario ;;;217.46;2022-01-28T12:00:00
805;Precio medio horario componente mercado diario ;;;211.88;2022-01-28T13:00:00
805;Precio medio horario componente mercado diario ;;;193.61;2022-01-28T14:00:00
805;Precio medio horario componente mercado diario ;;;203.42;2022-01-28T15:00:00
805;Precio medio horario componente mercado diario ;;;215.01;2022-01-28T16:00:00
805;Precio medio horario componente mercado diario ;;;237.45;2022-01-28T17:00:00
805;Precio medio horario componente mercado diario ;;;249.2;2022-01-28T18:00:00
805;Precio medio horario componente mercado diario ;;;255.38;2022-01-28T19:00:00
805;Precio medio horario componente mercado diario ;;;250;2022-01-28T20:00:00
805;Precio medio horario componente mercado diario ;;;238.88;2022-01-28T21:00:00
805;Precio medio horario componente mercado diario ;;;229.05;2022-01-28T22:00:00
805;Precio medio horario componente mercado diario ;;;217.99;2022-01-28T23:00:00
805;Precio medio horario componente mercado diario ;;;228.06;2022-01-29T00:00:00
805;Precio medio horario componente mercado diario ;;;216.52;2022-01-29T01:00:00
805;Precio medio horario componente mercado diario ;;;199.56;2022-01-29T02:00:00
805;Precio medio horario componente mercado diario ;;;204.94;2022-01-29T03:00:00
805;Precio medio horario componente mercado diario ;;;202.12;2022-01-29T04:00:00
805;Precio medio horario componente mercado diario ;;;196.98;2022-01-29T05:00:00
805;Precio medio horario componente mercado diario ;;;208.12;2022-01-29T06:00:00
805;Precio medio horario componente mercado diario ;;;224.53;2022-01-29T07:00:00
805;Precio medio horario componente mercado diario ;;;238.74;2022-01-29T08:00:00
805;Precio medio horario componente mercado diario ;;;235.88;2022-01-29T09:00:00
805;Precio medio horario componente mercado diario ;;;236.02;2022-01-29T10:00:00
805;Precio medio horario componente mercado diario ;;;220.87;2022-01-29T11:00:00
805;Precio medio horario componente mercado diario ;;;217.41;2022-01-29T12:00:00
805;Precio medio horario componente mercado diario ;;;212.19;2022-01-29T13:00:00
805;Precio medio horario componente mercado diario ;;;206.99;2022-01-29T14:00:00
805;Precio medio horario componente mercado diario ;;;181.97;2022-01-29T15:00:00
805;Precio medio horario componente mercado diario ;;;182.25;2022-01-29T16:00:00
805;Precio medio horario componente mercado diario ;;;221.53;2022-01-29T17:00:00
805;Precio medio horario componente mercado diario ;;;247;2022-01-29T18:00:00
805;Precio medio horario componente mercado diario ;;;263.03;2022-01-29T19:00:00
805;Precio medio horario componente mercado diario ;;;259.94;2022-01-29T20:00:00
805;Precio medio horario componente mercado diario ;;;259.94;2022-01-29T21:00:00
805;Precio medio horario componente mercado diario ;;;250.73;2022-01-29T22:00:00
805;Precio medio horario componente mercado diario ;;;245.2;2022-01-29T23:00:00
805;Precio medio horario componente mercado diario ;;;234.5;2022-01-30T00:00:00
805;Precio medio horario componente mercado diario ;;;220.58;2022-01-30T01:00:00
805;Precio medio horario componente mercado diario ;;;216;2022-01-30T02:00:00
805;Precio medio horario componente mercado diario ;;;207.63;2022-01-30T03:00:00
805;Precio medio horario componente mercado diario ;;;206.5;2022-01-30T04:00:00
805;Precio medio horario componente mercado diario ;;;211.34;2022-01-30T05:00:00
805;Precio medio horario componente mercado diario ;;;214;2022-01-30T06:00:00
805;Precio medio horario componente mercado diario ;;;223;2022-01-30T07:00:00
805;Precio medio horario componente mercado diario ;;;218;2022-01-30T08:00:00
805;Precio medio horario componente mercado diario ;;;229;2022-01-30T09:00:00
805;Precio medio horario componente mercado diario ;;;223.53;2022-01-30T10:00:00
805;Precio medio horario componente mercado diario ;;;231.2;2022-01-30T11:00:00
805;Precio medio horario componente mercado diario ;;;234.89;2022-01-30T12:00:00
805;Precio medio horario componente mercado diario ;;;221.86;2022-01-30T13:00:00
805;Precio medio horario componente mercado diario ;;;214.01;2022-01-30T14:00:00
805;Precio medio horario componente mercado diario ;;;209.03;2022-01-30T15:00:00
805;Precio medio horario componente mercado diario ;;;220;2022-01-30T16:00:00
805;Precio medio horario componente mercado diario ;;;229;2022-01-30T17:00:00
805;Precio medio horario componente mercado diario ;;;261.5;2022-01-30T18:00:00
805;Precio medio horario componente mercado diario ;;;263.39;2022-01-30T19:00:00
805;Precio medio horario componente mercado diario ;;;268.65;2022-01-30T20:00:00
805;Precio medio horario componente mercado diario ;;;266.01;2022-01-30T21:00:00
805;Precio medio horario componente mercado diario ;;;257.55;2022-01-30T22:00:00
805;Precio medio horario componente mercado diario ;;;250.94;2022-01-30T23:00:00
805;Precio medio horario componente mercado diario ;;;242.36;2022-01-31T00:00:00
805;Precio medio horario componente mercado diario ;;;222;2022-01-31T01:00:00
805;Precio medio horario componente mercado diario ;;;193.43;2022-01-31T02:00:00
805;Precio medio horario componente mercado diario ;;;179.75;2022-01-31T03:00:00
805;Precio medio horario componente mercado diario ;;;167.8;2022-01-31T04:00:00
805;Precio medio horario componente mercado diario ;;;167.8;2022-01-31T05:00:00
805;Precio medio horario componente mercado diario ;;;193.09;2022-01-31T06:00:00
805;Precio medio horario componente mercado diario ;;;240;2022-01-31T07:00:00
805;Precio medio horario componente mercado diario ;;;251.24;2022-01-31T08:00:00
805;Precio medio horario componente mercado diario ;;;251.92;2022-01-31T09:00:00
805;Precio medio horario componente mercado diario ;;;248.08;2022-01-31T10:00:00
805;Precio medio horario componente mercado diario ;;;243.21;2022-01-31T11:00:00
805;Precio medio horario componente mercado diario ;;;237.81;2022-01-31T12:00:00
805;Precio medio horario componente mercado diario ;;;221.57;2022-01-31T13:00:00
805;Precio medio horario componente mercado diario ;;;207.22;2022-01-31T14:00:00
805;Precio medio horario componente mercado diario ;;;193.81;2022-01-31T15:00:00
805;Precio medio horario componente mercado diario ;;;195.13;2022-01-31T16:00:00
805;Precio medio horario componente mercado diario ;;;240.67;2022-01-31T17:00:00
805;Precio medio horario componente mercado diario ;;;253.8;2022-01-31T18:00:00
805;Precio medio horario componente mercado diario ;;;260;2022-01-31T19:00:00
805;Precio medio horario componente mercado diario ;;;252.22;2022-01-31T20:00:00
805;Precio medio horario componente mercado diario ;;;240;2022-01-31T21:00:00
805;Precio medio horario componente mercado diario ;;;218.69;2022-01-31T22:00:00
805;Precio medio horario componente mercado diario ;;;202.01;2022-01-31T23:00:00
805;Precio medio horario componente mercado diario ;;;208.4;2022-02-01T00:00:00
805;Precio medio horario componente mercado diario ;;;191.95;2022-02-01T01:00:00
805;Precio medio horario componente mercado diario ;;;191.65;2022-02-01T02:00:00
805;Precio medio horario componente mercado diario ;;;186.1;2022-02-01T03:00:00
805;Precio medio horario componente mercado diario ;;;169.97;2022-02-01T04:00:00
805;Precio medio horario componente mercado diario ;;;181;2022-02-01T05:00:00
805;Precio medio horario componente mercado diario ;;;191.94;2022-02-01T06:00:00
805;Precio medio horario componente mercado diario ;;;227;2022-02-01T07:00:00
805;Precio medio horario componente mercado diario ;;;250;2022-02-01T08:00:00
805;Precio medio horario componente mercado diario ;;;233.19;2022-02-01T09:00:00
805;Precio medio horario componente mercado diario ;;;196.84;2022-02-01T10:00:00
805;Precio medio horario componente mercado diario ;;;191.65;2022-02-01T11:00:00
805;Precio medio horario componente mercado diario ;;;191.1;2022-02-01T12:00:00
805;Precio medio horario componente mercado diario ;;;190.02;2022-02-01T13:00:00
805;Precio medio horario componente mercado diario ;;;191.09;2022-02-01T14:00:00
805;Precio medio horario componente mercado diario ;;;171.89;2022-02-01T15:00:00
805;Precio medio horario componente mercado diario ;;;190.96;2022-02-01T16:00:00
805;Precio medio horario componente mercado diario ;;;216.88;2022-02-01T17:00:00
805;Precio medio horario componente mercado diario ;;;245.01;2022-02-01T18:00:00
805;Precio medio horario componente mercado diario ;;;253;2022-02-01T19:00:00
805;Precio medio horario componente mercado diario ;;;251.87;2022-02-01T20:00:00
805;Precio medio horario componente mercado diario ;;;226.04;2022-02-01T21:00:00
805;Precio medio horario componente mercado diario ;;;207.14;2022-02-01T22:00:00
805;Precio medio horario componente mercado diario ;;;202.3;2022-02-01T23:00:00
805;Precio medio horario componente mercado diario ;;;184.75;2022-02-02T00:00:00
805;Precio medio horario componente mercado diario ;;;178.69;2022-02-02T01:00:00
805;Precio medio horario componente mercado diario ;;;170.1;2022-02-02T02:00:00
805;Precio medio horario componente mercado diario ;;;168.08;2022-02-02T03:00:00
805;Precio medio horario componente mercado diario ;;;169.53;2022-02-02T04:00:00
805;Precio medio horario componente mercado diario ;;;174.97;2022-02-02T05:00:00
805;Precio medio horario componente mercado diario ;;;182;2022-02-02T06:00:00
805;Precio medio horario componente mercado diario ;;;220.72;2022-02-02T07:00:00
805;Precio medio horario componente mercado diario ;;;223.5;2022-02-02T08:00:00
805;Precio medio horario componente mercado diario ;;;225.02;2022-02-02T09:00:00
805;Precio medio horario componente mercado diario ;;;207.27;2022-02-02T10:00:00
805;Precio medio horario componente mercado diario ;;;193.94;2022-02-02T11:00:00
805;Precio medio horario componente mercado diario ;;;196.3;2022-02-02T12:00:00
805;Precio medio horario componente mercado diario ;;;195;2022-02-02T13:00:00
805;Precio medio horario componente mercado diario ;;;193.94;2022-02-02T14:00:00
805;Precio medio horario componente mercado diario ;;;193.09;2022-02-02T15:00:00
805;Precio medio horario componente mercado diario ;;;201.53;2022-02-02T16:00:00
805;Precio medio horario componente mercado diario ;;;238.01;2022-02-02T17:00:00
805;Precio medio horario componente mercado diario ;;;266.9;2022-02-02T18:00:00
805;Precio medio horario componente mercado diario ;;;267.88;2022-02-02T19:00:00
805;Precio medio horario componente mercado diario ;;;270.09;2022-02-02T20:00:00
805;Precio medio horario componente mercado diario ;;;267.97;2022-02-02T21:00:00
805;Precio medio horario componente mercado diario ;;;239.95;2022-02-02T22:00:00
805;Precio medio horario componente mercado diario ;;;215;2022-02-02T23:00:00
805;Precio medio horario componente mercado diario ;;;215;2022-02-03T00:00:00
805;Precio medio horario componente mercado diario ;;;189.09;2022-02-03T01:00:00
805;Precio medio horario componente mercado diario ;;;182.37;2022-02-03T02:00:00
805;Precio medio horario componente mercado diario ;;;178.3;2022-02-03T03:00:00
805;Precio medio horario componente mercado diario ;;;173.25;2022-02-03T04:00:00
805;Precio medio horario componente mercado diario ;;;181.5;2022-02-03T05:00:00
805;Precio medio horario componente mercado diario ;;;193.21;2022-02-03T06:00:00
805;Precio medio horario componente mercado diario ;;;232.74;2022-02-03T07:00:00
805;Precio medio horario componente mercado diario ;;;246;2022-02-03T08:00:00
805;Precio medio horario componente mercado diario ;;;231.79;2022-02-03T09:00:00
805;Precio medio horario componente mercado diario ;;;213.26;2022-02-03T10:00:00
805;Precio medio horario componente mercado diario ;;;209;2022-02-03T11:00:00
805;Precio medio horario componente mercado diario ;;;199.1;2022-02-03T12:00:00
805;Precio medio horario componente mercado diario ;;;192.68;2022-02-03T13:00:00
805;Precio medio horario componente mercado diario ;;;189.95;2022-02-03T14:00:00
805;Precio medio horario componente mercado diario ;;;189.94;2022-02-03T15:00:00
805;Precio medio horario componente mercado diario ;;;200;2022-02-03T16:00:00
805;Precio medio horario componente mercado diario ;;;224.15;2022-02-03T17:00:00
805;Precio medio horario componente mercado diario ;;;237.72;2022-02-03T18:00:00
805;Precio medio horario componente mercado diario ;;;245.68;2022-02-03T19:00:00
805;Precio medio horario componente mercado diario ;;;240;2022-02-03T20:00:00
805;Precio medio horario componente mercado diario ;;;225.01;2022-02-03T21:00:00
805;Precio medio horario componente mercado diario ;;;204.88;2022-02-03T22:00:00
805;Precio medio horario componente mercado diario ;;;194.74;2022-02-03T23:00:00
805;Precio medio horario componente mercado diario ;;;197;2022-02-04T00:00:00
805;Precio medio horario componente mercado diario ;;;181.32;2022-02-04T01:00:00
805;Precio medio horario componente mercado diario ;;;179.34;2022-02-04T02:00:00
805;Precio medio horario componente mercado diario ;;;167.44;2022-02-04T03:00:00
805;Precio medio horario componente mercado diario ;;;166.59;2022-02-04T04:00:00
805;Precio medio horario componente mercado diario ;;;167.44;2022-02-04T05:00:00
805;Precio medio horario componente mercado diario ;;;180.05;2022-02-04T06:00:00
805;Precio medio horario componente mercado diario ;;;217.32;2022-02-04T07:00:00
805;Precio medio horario componente mercado diario ;;;227.87;2022-02-04T08:00:00
805;Precio medio horario componente mercado diario ;;;227.87;2022-02-04T09:00:00
805;Precio medio horario componente mercado diario ;;;220.72;2022-02-04T10:00:00
805;Precio medio horario componente mercado diario ;;;200.03;2022-02-04T11:00:00
805;Precio medio horario componente mercado diario ;;;190;2022-02-04T12:00:00
805;Precio medio horario componente mercado diario ;;;179.85;2022-02-04T13:00:00
805;Precio medio horario componente mercado diario ;;;179.95;2022-02-04T14:00:00
805;Precio medio horario componente mercado diario ;;;174.54;2022-02-04T15:00:00
805;Precio medio horario componente mercado diario ;;;179.55;2022-02-04T16:00:00
805;Precio medio horario componente mercado diario ;;;196.31;2022-02-04T17:00:00
805;Precio medio horario componente mercado diario ;;;218.63;2022-02-04T18:00:00
805;Precio medio horario componente mercado diario ;;;233.34;2022-02-04T19:00:00
805;Precio medio horario componente mercado diario ;;;227.66;2022-02-04T20:00:00
805;Precio medio horario componente mercado diario ;;;223.58;2022-02-04T21:00:00
805;Precio medio horario componente mercado diario ;;;204.74;2022-02-04T22:00:00
805;Precio medio horario componente mercado diario ;;;187.49;2022-02-04T23:00:00
805;Precio medio horario componente mercado diario ;;;217.32;2022-02-05T00:00:00
805;Precio medio horario componente mercado diario ;;;215;2022-02-05T01:00:00
805;Precio medio horario componente mercado diario ;;;190.2;2022-02-05T02:00:00
805;Precio medio horario componente mercado diario ;;;189.5;2022-02-05T03:00:00
805;Precio medio horario componente mercado diario ;;;182.02;2022-02-05T04:00:00
805;Precio medio horario componente mercado diario ;;;181.42;2022-02-05T05:00:00
805;Precio medio horario componente mercado diario ;;;190.05;2022-02-05T06:00:00
805;Precio medio horario componente mercado diario ;;;190.98;2022-02-05T07:00:00
805;Precio medio horario componente mercado diario ;;;214.04;2022-02-05T08:00:00
805;Precio medio horario componente mercado diario ;;;210.01;2022-02-05T09:00:00
805;Precio medio horario componente mercado diario ;;;216.43;2022-02-05T10:00:00
805;Precio medio horario componente mercado diario ;;;189.95;2022-02-05T11:00:00
805;Precio medio horario componente mercado diario ;;;190.15;2022-02-05T12:00:00
805;Precio medio horario componente mercado diario ;;;189;2022-02-05T13:00:00
805;Precio medio horario componente mercado diario ;;;174.9;2022-02-05T14:00:00
805;Precio medio horario componente mercado diario ;;;170.47;2022-02-05T15:00:00
805;Precio medio horario componente mercado diario ;;;173.95;2022-02-05T16:00:00
805;Precio medio horario componente mercado diario ;;;178.28;2022-02-05T17:00:00
805;Precio medio horario componente mercado diario ;;;223.01;2022-02-05T18:00:00
805;Precio medio horario componente mercado diario ;;;226.5;2022-02-05T19:00:00
805;Precio medio horario componente mercado diario ;;;225;2022-02-05T20:00:00
805;Precio medio horario componente mercado diario ;;;223.01;2022-02-05T21:00:00
805;Precio medio horario componente mercado diario ;;;210;2022-02-05T22:00:00
805;Precio medio horario componente mercado diario ;;;189.75;2022-02-05T23:00:00
805;Precio medio horario componente mercado diario ;;;189.7;2022-02-06T00:00:00
805;Precio medio horario componente mercado diario ;;;178.85;2022-02-06T01:00:00
805;Precio medio horario componente mercado diario ;;;177.6;2022-02-06T02:00:00
805;Precio medio horario componente mercado diario ;;;176.09;2022-02-06T03:00:00
805;Precio medio horario componente mercado diario ;;;173.44;2022-02-06T04:00:00
805;Precio medio horario componente mercado diario ;;;177.6;2022-02-06T05:00:00
805;Precio medio horario componente mercado diario ;;;179.05;2022-02-06T06:00:00
805;Precio medio horario componente mercado diario ;;;179.35;2022-02-06T07:00:00
805;Precio medio horario componente mercado diario ;;;179.35;2022-02-06T08:00:00
805;Precio medio horario componente mercado diario ;;;179.25;2022-02-06T09:00:00
805;Precio medio horario componente mercado diario ;;;178.75;2022-02-06T10:00:00
805;Precio medio horario componente mercado diario ;;;177.51;2022-02-06T11:00:00
805;Precio medio horario componente mercado diario ;;;179.89;2022-02-06T12:00:00
805;Precio medio horario componente mercado diario ;;;178.95;2022-02-06T13:00:00
805;Precio medio horario componente mercado diario ;;;178.85;2022-02-06T14:00:00
805;Precio medio horario componente mercado diario ;;;172.59;2022-02-06T15:00:00
805;Precio medio horario componente mercado diario ;;;172.18;2022-02-06T16:00:00
805;Precio medio horario componente mercado diario ;;;179.25;2022-02-06T17:00:00
805;Precio medio horario componente mercado diario ;;;225.51;2022-02-06T18:00:00
805;Precio medio horario componente mercado diario ;;;240;2022-02-06T19:00:00
805;Precio medio horario componente mercado diario ;;;246.43;2022-02-06T20:00:00
805;Precio medio horario componente mercado diario ;;;235.02;2022-02-06T21:00:00
805;Precio medio horario componente mercado diario ;;;226.01;2022-02-06T22:00:00
805;Precio medio horario componente mercado diario ;;;190;2022-02-06T23:00:00
805;Precio medio horario componente mercado diario ;;;189.5;2022-02-07T00:00:00
805;Precio medio horario componente mercado diario ;;;179.41;2022-02-07T01:00:00
805;Precio medio horario componente mercado diario ;;;176;2022-02-07T02:00:00
805;Precio medio horario componente mercado diario ;;;175.2;2022-02-07T03:00:00
805;Precio medio horario componente mercado diario ;;;165.97;2022-02-07T04:00:00
805;Precio medio horario componente mercado diario ;;;176;2022-02-07T05:00:00
805;Precio medio horario componente mercado diario ;;;205;2022-02-07T06:00:00
805;Precio medio horario componente mercado diario ;;;239.03;2022-02-07T07:00:00
805;Precio medio horario componente mercado diario ;;;253.61;2022-02-07T08:00:00
805;Precio medio horario componente mercado diario ;;;246.92;2022-02-07T09:00:00
805;Precio medio horario componente mercado diario ;;;232.18;2022-02-07T10:00:00
805;Precio medio horario componente mercado diario ;;;212.7;2022-02-07T11:00:00
805;Precio medio horario componente mercado diario ;;;201.01;2022-02-07T12:00:00
805;Precio medio horario componente mercado diario ;;;199.46;2022-02-07T13:00:00
805;Precio medio horario componente mercado diario ;;;190.15;2022-02-07T14:00:00
805;Precio medio horario componente mercado diario ;;;186.03;2022-02-07T15:00:00
805;Precio medio horario componente mercado diario ;;;190.15;2022-02-07T16:00:00
805;Precio medio horario componente mercado diario ;;;206.36;2022-02-07T17:00:00
805;Precio medio horario componente mercado diario ;;;235.78;2022-02-07T18:00:00
805;Precio medio horario componente mercado diario ;;;239.42;2022-02-07T19:00:00
805;Precio medio horario componente mercado diario ;;;236.47;2022-02-07T20:00:00
805;Precio medio horario componente mercado diario ;;;227.89;2022-02-07T21:00:00
805;Precio medio horario componente mercado diario ;;;201.3;2022-02-07T22:00:00
805;Precio medio horario componente mercado diario ;;;189.55;2022-02-07T23:00:00
805;Precio medio horario componente mercado diario ;;;184;2022-02-08T00:00:00
805;Precio medio horario componente mercado diario ;;;179.88;2022-02-08T01:00:00
805;Precio medio horario componente mercado diario ;;;174.68;2022-02-08T02:00:00
805;Precio medio horario componente mercado diario ;;;170.88;2022-02-08T03:00:00
805;Precio medio horario componente mercado diario ;;;180.01;2022-02-08T04:00:00
805;Precio medio horario componente mercado diario ;;;183.62;2022-02-08T05:00:00
805;Precio medio horario componente mercado diario ;;;190.74;2022-02-08T06:00:00
805;Precio medio horario componente mercado diario ;;;240.11;2022-02-08T07:00:00
805;Precio medio horario componente mercado diario ;;;250;2022-02-08T08:00:00
805;Precio medio horario componente mercado diario ;;;233.59;2022-02-08T09:00:00
805;Precio medio horario componente mercado diario ;;;211.5;2022-02-08T10:00:00
805;Precio medio horario componente mercado diario ;;;190.1;2022-02-08T11:00:00
805;Precio medio horario componente mercado diario ;;;185.84;2022-02-08T12:00:00
805;Precio medio horario componente mercado diario ;;;182.44;2022-02-08T13:00:00
805;Precio medio horario componente mercado diario ;;;179.41;2022-02-08T14:00:00
805;Precio medio horario componente mercado diario ;;;178.62;2022-02-08T15:00:00
805;Precio medio horario componente mercado diario ;;;184.1;2022-02-08T16:00:00
805;Precio medio horario componente mercado diario ;;;211.47;2022-02-08T17:00:00
805;Precio medio horario componente mercado diario ;;;240;2022-02-08T18:00:00
805;Precio medio horario componente mercado diario ;;;249.49;2022-02-08T19:00:00
805;Precio medio horario componente mercado diario ;;;240;2022-02-08T20:00:00
805;Precio medio horario componente mercado diario ;;;235;2022-02-08T21:00:00
805;Precio medio horario componente mercado diario ;;;212.71;2022-02-08T22:00:00
805;Precio medio horario componente mercado diario ;;;200.57;2022-02-08T23:00:00
805;Precio medio horario componente mercado diario ;;;195;2022-02-09T00:00:00
805;Precio medio horario componente mercado diario ;;;187.38;2022-02-09T01:00:00
805;Precio medio horario componente mercado diario ;;;185;2022-02-09T02:00:00
805;Precio medio horario componente mercado diario ;;;183.44;2022-02-09T03:00:00
805;Precio medio horario componente mercado diario ;;;182.59;2022-02-09T04:00:00
805;Precio medio horario componente mercado diario ;;;182.65;2022-02-09T05:00:00
805;Precio medio horario componente mercado diario ;;;200.23;2022-02-09T06:00:00
805;Precio medio horario componente mercado diario ;;;237.91;2022-02-09T07:00:00
805;Precio medio horario componente mercado diario ;;;248.83;2022-02-09T08:00:00
805;Precio medio horario componente mercado diario ;;;235.8;2022-02-09T09:00:00
805;Precio medio horario componente mercado diario ;;;220.45;2022-02-09T10:00:00
805;Precio medio horario componente mercado diario ;;;202.96;2022-02-09T11:00:00
805;Precio medio horario componente mercado diario ;;;192.45;2022-02-09T12:00:00
805;Precio medio horario componente mercado diario ;;;188.05;2022-02-09T13:00:00
805;Precio medio horario componente mercado diario ;;;183.44;2022-02-09T14:00:00
805;Precio medio horario componente mercado diario ;;;188.1;2022-02-09T15:00:00
805;Precio medio horario componente mercado diario ;;;189.95;2022-02-09T16:00:00
805;Precio medio horario componente mercado diario ;;;219;2022-02-09T17:00:00
805;Precio medio horario componente mercado diario ;;;249.12;2022-02-09T18:00:00
805;Precio medio horario componente mercado diario ;;;257.28;2022-02-09T19:00:00
805;Precio medio horario componente mercado diario ;;;245.1;2022-02-09T20:00:00
805;Precio medio horario componente mercado diario ;;;240.89;2022-02-09T21:00:00
805;Precio medio horario componente mercado diario ;;;229.97;2022-02-09T22:00:00
805;Precio medio horario componente mercado diario ;;;207;2022-02-09T23:00:00
805;Precio medio horario componente mercado diario ;;;206.35;2022-02-10T00:00:00
805;Precio medio horario componente mercado diario ;;;192.61;2022-02-10T01:00:00
805;Precio medio horario componente mercado diario ;;;185.1;2022-02-10T02:00:00
805;Precio medio horario componente mercado diario ;;;172.23;2022-02-10T03:00:00
805;Precio medio horario componente mercado diario ;;;174.85;2022-02-10T04:00:00
805;Precio medio horario componente mercado diario ;;;175.15;2022-02-10T05:00:00
805;Precio medio horario componente mercado diario ;;;203.2;2022-02-10T06:00:00
